"BehaviorSpace results (NetLogo 6.2.2)"
"PaleoCOOP_model.nlogo"
"Scenario4_alpha_TienShan"
"07/20/2024 20:26:35:563 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","533","0","327"
,"23","2","0","0","192","0.06624861811011677","27","1","0","0","181","0.03290987083916069","24","2","0","0","235","0.06419720949022317","21","2","0","0","140","0.07032606137131864","27","1","0","0","181","0.032850889122945204","24","2","0","0","235","0.06391146190846647","25","2","0","0","131","0.06102646140819057","28","0","0","0","192","0","25","0","0","0","192","0","8","16","0","0","132","-0.0046932227985499765","22","1","0","0","189","0.03881571016926487","24","2","0","0","235","0.06265397964554513","8","16","0","0","132","-0.010021385636949253","22","1","0","0","189","0.03874726166474053","24","2","0","0","235","0.0624753874069472","8","16","0","0","132","-0.031432070267021724","24","3","0","0","195","0.08032810973233298","25","0","0","0","192","0","8","16","0","0","132","-0.04632173356386445","25","0","0","0","205","0","24","2","0","0","235","0.06111074980086711","8","16","0","0","132","-0.04845299869922416","25","0","0","0","205","0","24","2","0","0","235","0.06103931290542793","8","16","0","0","132","-0.05701727255125315","21","0","0","0","209","0","25","0","0","0","192","0"
,"23","2","0","0","192","0.06624861811011677","27","1","0","0","181","0.03290987083916069","23","2","0","0","236","0.06624861811011677","21","2","0","0","140","0.07032606137131864","27","1","0","0","181","0.032850889122945204","23","2","0","0","236","0.06592591945745194","25","2","0","0","131","0.06102646140819057","26","0","0","0","194","0","25","0","0","0","192","0","7","15","0","0","134","-0.010071942886620555","21","2","0","0","189","0.0688103537619398","23","2","0","0","236","0.06458938631882297","7","15","0","0","134","-0.01598164435094919","21","2","0","0","189","0.0685490049264832","23","2","0","0","236","0.06438769966090745","7","15","0","0","134","-0.04053974721974962","24","3","0","0","195","0.08032810973233298","25","0","0","0","192","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","25","0","0","0","192","0"
,"23","2","0","0","192","0.06624861811011677","27","1","0","0","181","0.03290987083916069","23","2","0","0","236","0.06624861811011677","21","2","0","0","140","0.07032606137131864","27","1","0","0","181","0.032850889122945204","23","2","0","0","236","0.06592591945745194","25","2","0","0","132","0.06102646140819057","26","0","0","0","194","0","25","0","0","0","192","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","15","0","0","134","-0.04053974721974962","24","3","0","0","195","0.08032810973233298","25","0","0","0","192","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","25","0","0","0","192","0"
,"23","2","0","0","192","0.06624861811011677","27","1","0","0","181","0.03290987083916069","23","2","0","0","236","0.06624861811011677","21","2","0","0","140","0.07032606137131864","27","1","0","0","181","0.032850889122945204","23","2","0","0","236","0.06592591945745194","25","2","0","0","132","0.06102646140819057","26","0","0","0","194","0","24","0","0","0","193","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","15","0","0","134","-0.04053974721974962","24","3","0","0","195","0.08032810973233298","24","0","0","0","193","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","24","0","0","0","193","0"
,"23","2","0","0","192","0.06624861811011677","27","1","0","0","181","0.03290987083916069","22","3","0","0","236","0.0897785476717731","22","1","0","0","140","0.03921268120981647","27","1","0","0","181","0.032850889122945204","22","3","0","0","236","0.08908404404973357","25","2","0","0","132","0.06102646140819057","26","0","0","0","194","0","24","0","0","0","193","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","22","3","0","0","236","0.08620759229485818","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","22","3","0","0","236","0.08577352753108347","7","15","0","0","134","-0.04053974721974962","24","3","0","0","195","0.08032810973233298","24","0","0","0","193","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","22","3","0","0","236","0.08263663691794328","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","22","3","0","0","236","0.0824630110124334","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","24","0","0","0","193","0"
,"23","2","0","0","192","0.06624861811011677","26","1","0","0","182","0.034021072021641896","22","3","0","0","236","0.0897785476717731","22","1","0","0","140","0.03921268120981647","26","1","0","0","182","0.03395497158012509","22","3","0","0","236","0.08908404404973357","24","2","0","0","133","0.06279408997135003","26","0","0","0","194","0","24","0","0","0","193","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","22","3","0","0","236","0.08620759229485818","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","22","3","0","0","236","0.08577352753108347","7","15","0","0","134","-0.04053974721974962","23","3","0","0","196","0.08217121786302052","24","0","0","0","193","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","22","3","0","0","236","0.08263663691794328","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","22","3","0","0","236","0.0824630110124334","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","24","0","0","0","193","0"
,"22","2","0","0","193","0.06842734093259972","26","1","0","0","182","0.034021072021641896","23","2","0","0","236","0.06624861811011677","23","1","0","0","140","0.037753956004613815","26","1","0","0","182","0.03395497158012509","23","2","0","0","236","0.06592591945745194","24","2","0","0","133","0.06279408997135003","26","0","0","0","194","0","24","0","0","0","193","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","15","0","0","134","-0.04053974721974962","23","3","0","0","196","0.08217121786302052","24","0","0","0","193","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","15","0","0","134","-0.06354873134469927","21","0","0","0","209","0","24","0","0","0","193","0"
,"23","1","0","0","193","0.03784969643061631","25","1","0","0","183","0.035209147565100636","23","2","0","0","236","0.06624861811011677","23","1","0","0","140","0.037753956004613815","25","1","0","0","183","0.0351347341323515","23","2","0","0","236","0.06592591945745194","24","2","0","0","133","0.06279408997135003","23","0","0","0","197","0","25","0","0","0","193","0","7","15","0","0","134","-0.010071942886620555","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","15","0","0","134","-0.01598164435094919","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","15","0","0","134","-0.04053974721974962","22","3","0","0","197","0.08405404686561185","25","0","0","0","193","0","7","15","0","0","134","-0.05136160961144764","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","15","0","0","134","-0.05372549019717909","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","15","0","0","134","-0.06354873134469927","19","0","0","0","211","0","25","0","0","0","193","0"
,"22","1","0","0","194","0.03932219881705542","24","1","0","0","184","0.03648224820263919","23","2","0","0","236","0.06624861811011677","23","1","0","0","140","0.037753956004613815","24","1","0","0","184","0.036398065945422275","23","2","0","0","236","0.06592591945745194","22","2","0","0","135","0.06658904516914228","23","0","0","0","197","0","27","0","0","0","193","0","7","14","0","0","135","-0.005412674480944815","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","14","0","0","135","-0.011678726411527375","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","14","0","0","135","-0.038240464453385074","22","3","0","0","197","0.08405404686561185","27","0","0","0","193","0","7","14","0","0","135","-0.046609514236822386","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","14","0","0","135","-0.049115935009055416","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","14","0","0","135","-0.05974063022579848","19","0","0","0","211","0","27","0","0","0","193","0"
,"22","1","0","0","194","0.03932219881705542","24","1","0","0","184","0.03648224820263919","23","2","0","0","236","0.06624861811011677","23","1","0","0","140","0.037753956004613815","24","1","0","0","184","0.036398065945422275","23","2","0","0","236","0.06592591945745194","22","2","0","0","136","0.06658904516914228","23","0","0","0","197","0","24","0","0","0","196","0","7","14","0","0","135","-0.005412674480944815","20","2","0","0","190","0.0711137536028205","23","2","0","0","236","0.06458938631882297","7","14","0","0","135","-0.011678726411527375","20","2","0","0","190","0.07081357829034668","23","2","0","0","236","0.06438769966090745","7","14","0","0","135","-0.038240464453385074","22","3","0","0","197","0.08405404686561185","24","0","0","0","196","0","7","14","0","0","135","-0.046609514236822386","23","0","0","0","207","0","23","2","0","0","236","0.06293015452752918","7","14","0","0","135","-0.049115935009055416","23","0","0","0","207","0","23","2","0","0","236","0.06284947986436297","7","14","0","0","135","-0.05974063022579848","20","0","0","0","211","0","24","0","0","0","196","0"
,"22","1","0","0","194","0.03932219881705542","24","1","0","0","184","0.03648224820263919","26","2","0","0","236","0.06043741632378153","24","1","0","0","140","0.036398065945422275","24","1","0","0","184","0.036398065945422275","26","2","0","0","236","0.06021022749095151","22","2","0","0","136","0.06658904516914228","23","0","0","0","197","0","25","0","0","0","196","0","7","14","0","0","135","-0.005412674480944815","19","2","0","0","191","0.07355828722505943","26","2","0","0","236","0.05909262718487074","7","14","0","0","135","-0.011678726411527375","19","2","0","0","191","0.07321118813852569","26","2","0","0","236","0.05895063416435197","7","14","0","0","135","-0.038240464453385074","22","3","0","0","197","0.08405404686561185","25","0","0","0","196","0","7","14","0","0","135","-0.046609514236822386","23","0","0","0","207","0","26","2","0","0","236","0.05774783804595995","7","14","0","0","135","-0.049115935009055416","23","0","0","0","207","0","26","2","0","0","236","0.05769104083775244","7","14","0","0","135","-0.05974063022579848","20","0","0","0","211","0","25","0","0","0","196","0"
,"21","1","0","0","195","0.04091210408643777","23","1","0","0","185","0.03784969643061631","24","2","0","0","239","0.06419720949022317","25","1","0","0","140","0.0351347341323515","23","1","0","0","185","0.037753956004613815","24","2","0","0","239","0.06391146190846647","22","1","0","0","137","0.038765558995839916","24","0","0","0","197","0","26","0","0","0","196","0","7","14","0","0","135","-0.005412674480944815","19","2","0","0","191","0.07355828722505943","24","2","0","0","239","0.06265397964554513","7","14","0","0","135","-0.011678726411527375","19","2","0","0","191","0.07321118813852569","24","2","0","0","239","0.0624753874069472","7","14","0","0","135","-0.038240464453385074","22","3","0","0","197","0.08405404686561185","26","0","0","0","196","0","7","14","0","0","135","-0.046609514236822386","23","0","0","0","207","0","24","2","0","0","239","0.06111074980086711","7","14","0","0","135","-0.049115935009055416","23","0","0","0","207","0","24","2","0","0","239","0.06103931290542793","7","14","0","0","135","-0.05974063022579848","21","0","0","0","211","0","26","0","0","0","196","0"
,"21","1","0","0","195","0.04091210408643777","23","1","0","0","185","0.03784969643061631","25","2","0","0","239","0.06226317138217214","24","1","0","0","141","0.036398065945422275","23","1","0","0","185","0.037753956004613815","25","2","0","0","239","0.06200893891479982","22","1","0","0","137","0.038765558995839916","24","0","0","0","197","0","28","0","0","0","196","0","7","14","0","0","135","-0.005412674480944815","19","2","0","0","191","0.07355828722505943","25","2","0","0","239","0.060824251966014264","7","14","0","0","135","-0.011678726411527375","19","2","0","0","191","0.07321118813852569","25","2","0","0","239","0.060665356673906566","7","14","0","0","135","-0.038240464453385074","22","3","0","0","197","0.08405404686561185","28","0","0","0","196","0","7","14","0","0","135","-0.046609514236822386","23","0","0","0","207","0","25","2","0","0","239","0.0593853325498564","7","14","0","0","135","-0.049115935009055416","23","0","0","0","207","0","25","2","0","0","239","0.05932177443301332","7","14","0","0","135","-0.05974063022579848","21","0","0","0","211","0","28","0","0","0","196","0"
